AÑO,ENTIDAD,Clave_Entidad,SEXO,POBLACION,EDAD_PROMEDIO
2062,Querétaro,QRO,Hombres,1758865,45
2066,Querétaro,QRO,Total,3609877,47
1977,Querétaro,QRO,Total,677675,21
1978,Querétaro,QRO,Total,701535,21
2062,Querétaro,QRO,Mujeres,1848835,47
2062,Querétaro,QRO,Total,3607700,46
1987,Querétaro,QRO,Total,992144,22
1987,Querétaro,QRO,Mujeres,499047,22
1987,Querétaro,QRO,Hombres,493097,22
1995,Querétaro,QRO,Hombres,625095,23
1995,Querétaro,QRO,Mujeres,639418,24
2020,Querétaro,QRO,Total,2419819,30
2020,Querétaro,QRO,Mujeres,1233182,31
2020,Querétaro,QRO,Hombres,1186637,30
1995,Querétaro,QRO,Total,1264513,23
1972,Querétaro,QRO,Mujeres,279332,22
1977,Querétaro,QRO,Hombres,340798,21
2019,Querétaro,QRO,Hombres,1160283,29
2049,Querétaro,QRO,Hombres,1690779,40
1992,Querétaro,QRO,Mujeres,589389,23
2018,Querétaro,QRO,Mujeres,1170302,30
2066,Querétaro,QRO,Hombres,1759721,46
2049,Querétaro,QRO,Total,3463038,41
2018,Querétaro,QRO,Total,2298993,30
2049,Querétaro,QRO,Mujeres,1772259,42
2033,Querétaro,QRO,Mujeres,1528162,36
2018,Querétaro,QRO,Hombres,1128691,29
2033,Querétaro,QRO,Hombres,1466618,34
2019,Querétaro,QRO,Total,2364645,30
2033,Querétaro,QRO,Total,2994780,35
2043,Querétaro,QRO,Total,3324530,39
2043,Querétaro,QRO,Mujeres,1698956,40
2043,Querétaro,QRO,Hombres,1625574,38
1978,Querétaro,QRO,Hombres,352702,21
2066,Querétaro,QRO,Mujeres,1850156,48
1977,Querétaro,QRO,Mujeres,336877,21
2021,Querétaro,QRO,Mujeres,1255751,31
2019,Querétaro,QRO,Mujeres,1204362,31
2013,Querétaro,QRO,Mujeres,1024931,29
2069,Querétaro,QRO,Total,3599868,48
1990,Querétaro,QRO,Total,1101195,22
1990,Querétaro,QRO,Mujeres,555730,23
1997,Querétaro,QRO,Mujeres,677214,24
1997,Querétaro,QRO,Hombres,657465,23
1979,Querétaro,QRO,Total,725534,21
2016,Querétaro,QRO,Total,2168910,29
2017,Querétaro,QRO,Hombres,1097073,29
1996,Querétaro,QRO,Hombres,641223,23
1996,Querétaro,QRO,Mujeres,657654,24
1996,Querétaro,QRO,Total,1298877,24
2048,Querétaro,QRO,Total,3443005,41
2070,Querétaro,QRO,Total,3594319,48
2034,Querétaro,QRO,Hombres,1484835,35
2034,Querétaro,QRO,Total,3032606,35
2013,Querétaro,QRO,Total,2008518,28
2039,Querétaro,QRO,Mujeres,1637596,38
2014,Querétaro,QRO,Mujeres,1045889,29
2034,Querétaro,QRO,Mujeres,1547771,36
1978,Querétaro,QRO,Mujeres,348833,21
2017,Querétaro,QRO,Total,2233603,29
2017,Querétaro,QRO,Mujeres,1136530,30
1997,Querétaro,QRO,Total,1334679,24
2058,Querétaro,QRO,Total,3586720,44
2058,Querétaro,QRO,Mujeres,1837304,45
2021,Querétaro,QRO,Hombres,1206933,30
2050,Querétaro,QRO,Hombres,1699698,41
2014,Querétaro,QRO,Hombres,1008307,28
2058,Querétaro,QRO,Hombres,1749416,43
1986,Querétaro,QRO,Total,955812,22
1986,Querétaro,QRO,Mujeres,480134,22
2051,Querétaro,QRO,Hombres,1708082,41
2051,Querétaro,QRO,Mujeres,1791442,43
2051,Querétaro,QRO,Total,3499524,42
2014,Querétaro,QRO,Total,2054196,28
1972,Querétaro,QRO,Hombres,282787,21
1994,Querétaro,QRO,Mujeres,622572,23
1976,Querétaro,QRO,Hombres,328901,21
1989,Querétaro,QRO,Mujeres,537413,23
2012,Querétaro,QRO,Hombres,958471,27
2005,Querétaro,QRO,Hombres,799738,25
1983,Querétaro,QRO,Total,849618,21
1983,Querétaro,QRO,Mujeres,424948,22
1982,Querétaro,QRO,Hombres,408368,21
2042,Querétaro,QRO,Total,3297032,39
1982,Querétaro,QRO,Mujeres,407321,22
1982,Querétaro,QRO,Total,815689,21
2063,Querétaro,QRO,Total,3609938,46
1985,Querétaro,QRO,Total,919786,22
2007,Querétaro,QRO,Total,1727097,27
2007,Querétaro,QRO,Mujeres,888359,27
2010,Querétaro,QRO,Hombres,907590,27
2000,Querétaro,QRO,Mujeres,737147,25
2042,Querétaro,QRO,Mujeres,1684517,40
2069,Querétaro,QRO,Hombres,1755061,47
2005,Querétaro,QRO,Total,1641708,26
1983,Querétaro,QRO,Hombres,424670,21
2054,Querétaro,QRO,Total,3544890,43
1985,Querétaro,QRO,Hombres,458383,21
1985,Querétaro,QRO,Mujeres,461403,22
2064,Querétaro,QRO,Total,3611041,46
2064,Querétaro,QRO,Mujeres,1850741,47
2064,Querétaro,QRO,Hombres,1760300,45
2054,Querétaro,QRO,Hombres,1729737,42
2054,Querétaro,QRO,Mujeres,1815153,44
2006,Querétaro,QRO,Hombres,818737,26
2040,Querétaro,QRO,Total,3238119,38
2006,Querétaro,QRO,Mujeres,864660,27
2006,Querétaro,QRO,Total,1683397,26
2000,Querétaro,QRO,Hombres,705994,24
2007,Querétaro,QRO,Hombres,838738,26
2042,Querétaro,QRO,Hombres,1612515,38
2005,Querétaro,QRO,Mujeres,841970,26
2061,Querétaro,QRO,Hombres,1757369,44
2063,Querétaro,QRO,Hombres,1759837,45
1989,Querétaro,QRO,Hombres,528377,22
2056,Querétaro,QRO,Hombres,1740936,43
2061,Querétaro,QRO,Mujeres,1846926,46
2002,Querétaro,QRO,Hombres,743622,25
2065,Querétaro,QRO,Mujeres,1850752,48
2002,Querétaro,QRO,Mujeres,778078,25
1980,Querétaro,QRO,Total,751940,21
1980,Querétaro,QRO,Hombres,377603,21
1984,Querétaro,QRO,Hombres,441333,21
2036,Querétaro,QRO,Total,3105380,36
2036,Querétaro,QRO,Mujeres,1585370,37
2061,Querétaro,QRO,Total,3604295,45
1980,Querétaro,QRO,Mujeres,374337,21
1998,Querétaro,QRO,Total,1370676,24
1998,Querétaro,QRO,Mujeres,697103,24
2010,Querétaro,QRO,Total,1866962,27
2012,Querétaro,QRO,Mujeres,1003473,28
2039,Querétaro,QRO,Total,3206723,37
2069,Querétaro,QRO,Mujeres,1844807,49
2052,Querétaro,QRO,Hombres,1715899,41
2040,Querétaro,QRO,Hombres,1584286,37
2002,Querétaro,QRO,Total,1521700,25
2040,Querétaro,QRO,Mujeres,1653833,39
2065,Querétaro,QRO,Total,3611011,47
2011,Querétaro,QRO,Hombres,933014,27
2011,Querétaro,QRO,Mujeres,981806,28
2011,Querétaro,QRO,Total,1914820,28
2012,Querétaro,QRO,Total,1961944,28
2065,Querétaro,QRO,Hombres,1760259,46
1984,Querétaro,QRO,Mujeres,442963,22
2052,Querétaro,QRO,Total,3515920,42
2052,Querétaro,QRO,Mujeres,1800021,43
1971,Querétaro,QRO,Hombres,271770,21
1971,Querétaro,QRO,Mujeres,268493,22
1971,Querétaro,QRO,Total,540263,21
2039,Querétaro,QRO,Hombres,1569127,37
2046,Querétaro,QRO,Total,3399320,40
1998,Querétaro,QRO,Hombres,673573,24
2035,Querétaro,QRO,Total,3069475,36
1989,Querétaro,QRO,Total,1065790,22
1990,Querétaro,QRO,Hombres,545465,22
2025,Querétaro,QRO,Total,2654421,32
2025,Querétaro,QRO,Mujeres,1352999,33
2025,Querétaro,QRO,Hombres,1301422,31
1975,Querétaro,QRO,Hombres,317103,21
1975,Querétaro,QRO,Mujeres,313285,21
1975,Querétaro,QRO,Total,630388,21
2041,Querétaro,QRO,Total,3268222,38
2041,Querétaro,QRO,Mujeres,1669475,39
2067,Querétaro,QRO,Total,3607655,47
2067,Querétaro,QRO,Mujeres,1848967,48
2067,Querétaro,QRO,Hombres,1758688,46
2041,Querétaro,QRO,Hombres,1598747,37
2024,Querétaro,QRO,Total,2606698,32
1993,Querétaro,QRO,Mujeres,605989,23
2024,Querétaro,QRO,Mujeres,1328867,32
1976,Querétaro,QRO,Mujeres,325006,21
1993,Querétaro,QRO,Total,1199420,23
2059,Querétaro,QRO,Hombres,1752676,44
1976,Querétaro,QRO,Total,653907,21
1994,Querétaro,QRO,Total,1231789,23
2022,Querétaro,QRO,Total,2508214,31
2022,Querétaro,QRO,Mujeres,1279210,32
1986,Querétaro,QRO,Hombres,475678,21
2059,Querétaro,QRO,Total,3593847,45
2059,Querétaro,QRO,Mujeres,1841171,46
2047,Querétaro,QRO,Total,3421759,40
2010,Querétaro,QRO,Mujeres,959372,28
2047,Querétaro,QRO,Hombres,1671343,40
2026,Querétaro,QRO,Mujeres,1376643,33
2024,Querétaro,QRO,Hombres,1277831,31
2026,Querétaro,QRO,Hombres,1324335,32
1993,Querétaro,QRO,Hombres,593431,23
2050,Querétaro,QRO,Total,3481887,42
2046,Querétaro,QRO,Mujeres,1738510,41
2046,Querétaro,QRO,Hombres,1660810,39
2056,Querétaro,QRO,Mujeres,1827578,45
2000,Querétaro,QRO,Total,1443141,25
1981,Querétaro,QRO,Mujeres,390158,22
1981,Querétaro,QRO,Total,782615,21
2003,Querétaro,QRO,Mujeres,799032,26
2001,Querétaro,QRO,Hombres,724415,24
2003,Querétaro,QRO,Total,1561709,25
2001,Querétaro,QRO,Total,1481802,25
2053,Querétaro,QRO,Hombres,1723137,42
2053,Querétaro,QRO,Mujeres,1807920,44
2053,Querétaro,QRO,Total,3531057,43
2001,Querétaro,QRO,Mujeres,757387,25
2035,Querétaro,QRO,Hombres,1502639,35
2009,Querétaro,QRO,Mujeres,936051,28
2036,Querétaro,QRO,Hombres,1520010,35
2035,Querétaro,QRO,Mujeres,1566836,37
1981,Querétaro,QRO,Hombres,392457,21
2009,Querétaro,QRO,Total,1819485,27
2003,Querétaro,QRO,Hombres,762677,25
2063,Querétaro,QRO,Mujeres,1850101,47
1999,Querétaro,QRO,Mujeres,717154,25
1999,Querétaro,QRO,Hombres,689350,24
1999,Querétaro,QRO,Total,1406504,24
2057,Querétaro,QRO,Total,3578292,44
2057,Querétaro,QRO,Mujeres,1832773,45
2057,Querétaro,QRO,Hombres,1745519,43
2004,Querétaro,QRO,Mujeres,820180,26
2004,Querétaro,QRO,Hombres,781263,25
2056,Querétaro,QRO,Total,3568514,44
2055,Querétaro,QRO,Mujeres,1821707,44
2008,Querétaro,QRO,Total,1772795,27
2055,Querétaro,QRO,Hombres,1735678,42
2008,Querétaro,QRO,Mujeres,912380,27
2008,Querétaro,QRO,Hombres,860415,26
2004,Querétaro,QRO,Total,1601443,26
2055,Querétaro,QRO,Total,3557385,43
2009,Querétaro,QRO,Hombres,883434,27
2043,Quintana Roo,QROO,Total,2659572,38
2024,Quintana Roo,QROO,Total,2061131,30
2067,Quintana Roo,QROO,Hombres,1427615,45
2067,Quintana Roo,QROO,Total,2891255,45
2026,Quintana Roo,QROO,Mujeres,1064149,31
1972,Quintana Roo,QROO,Hombres,60913,21
2032,Quintana Roo,QROO,Mujeres,1175360,34
1975,Quintana Roo,QROO,Hombres,79878,21
2032,Quintana Roo,QROO,Total,2355991,33
2025,Quintana Roo,QROO,Hombres,1057708,30
2025,Quintana Roo,QROO,Mujeres,1043930,31
2043,Quintana Roo,QROO,Hombres,1324969,37
1975,Quintana Roo,QROO,Total,153505,20
2043,Quintana Roo,QROO,Mujeres,1334603,38
1975,Quintana Roo,QROO,Mujeres,73627,20
2024,Quintana Roo,QROO,Mujeres,1023222,31
2033,Quintana Roo,QROO,Total,2388314,34
2023,Quintana Roo,QROO,Total,2019606,30
2030,Quintana Roo,QROO,Hombres,1148213,32
2030,Quintana Roo,QROO,Mujeres,1140219,33
2030,Quintana Roo,QROO,Total,2288432,33
2031,Quintana Roo,QROO,Mujeres,1158032,33
2044,Quintana Roo,QROO,Total,2681207,38
2044,Quintana Roo,QROO,Mujeres,1346148,39
1972,Quintana Roo,QROO,Total,116946,20
2026,Quintana Roo,QROO,Total,2141082,31
2067,Quintana Roo,QROO,Mujeres,1463640,46
2033,Quintana Roo,QROO,Mujeres,1192209,34
2033,Quintana Roo,QROO,Hombres,1196105,33
2047,Quintana Roo,QROO,Total,2739886,39
2047,Quintana Roo,QROO,Mujeres,1377680,40
2024,Quintana Roo,QROO,Hombres,1037909,30
1973,Quintana Roo,QROO,Hombres,67003,21
2056,Quintana Roo,QROO,Total,2859254,42
2025,Quintana Roo,QROO,Total,2101638,31
1997,Quintana Roo,QROO,Hombres,402959,23
1999,Quintana Roo,QROO,Total,860391,23
2058,Quintana Roo,QROO,Mujeres,1451489,44
2058,Quintana Roo,QROO,Total,2874017,43
2057,Quintana Roo,QROO,Hombres,1419639,42
2063,Quintana Roo,QROO,Hombres,1429724,43
1985,Quintana Roo,QROO,Total,358682,21
2056,Quintana Roo,QROO,Mujeres,1443024,43
2002,Quintana Roo,QROO,Hombres,508118,24
1984,Quintana Roo,QROO,Hombres,171568,22
1984,Quintana Roo,QROO,Mujeres,158053,20
1984,Quintana Roo,QROO,Total,329621,21
2063,Quintana Roo,QROO,Total,2893038,44
2063,Quintana Roo,QROO,Mujeres,1463314,45
2056,Quintana Roo,QROO,Hombres,1416230,41
1973,Quintana Roo,QROO,Mujeres,61679,20
2044,Quintana Roo,QROO,Hombres,1335059,37
1997,Quintana Roo,QROO,Mujeres,377660,22
1986,Quintana Roo,QROO,Total,388576,21
1997,Quintana Roo,QROO,Total,780619,23
2046,Quintana Roo,QROO,Hombres,1353669,38
2058,Quintana Roo,QROO,Hombres,1422528,42
2032,Quintana Roo,QROO,Hombres,1180631,33
2026,Quintana Roo,QROO,Hombres,1076933,31
1980,Quintana Roo,QROO,Mujeres,108851,20
2016,Quintana Roo,QROO,Total,1622307,28
2016,Quintana Roo,QROO,Mujeres,802839,28
1985,Quintana Roo,QROO,Mujeres,171939,20
2046,Quintana Roo,QROO,Mujeres,1367693,39
2046,Quintana Roo,QROO,Total,2721362,39
1999,Quintana Roo,QROO,Mujeres,416095,23
1999,Quintana Roo,QROO,Hombres,444296,24
1998,Quintana Roo,QROO,Total,820503,23
1998,Quintana Roo,QROO,Mujeres,396809,23
1998,Quintana Roo,QROO,Hombres,423694,23
1986,Quintana Roo,QROO,Hombres,202334,22
1986,Quintana Roo,QROO,Mujeres,186242,21
2057,Quintana Roo,QROO,Total,2867165,42
1973,Quintana Roo,QROO,Total,128682,20
2042,Quintana Roo,QROO,Hombres,1314350,37
2031,Quintana Roo,QROO,Total,2322700,33
2018,Quintana Roo,QROO,Hombres,893348,29
1976,Quintana Roo,QROO,Total,166513,20
1976,Quintana Roo,QROO,Mujeres,79886,20
2018,Quintana Roo,QROO,Total,1767057,29
1971,Quintana Roo,QROO,Total,105751,21
2035,Quintana Roo,QROO,Total,2450149,35
1971,Quintana Roo,QROO,Hombres,55109,21
1977,Quintana Roo,QROO,Mujeres,86461,20
2036,Quintana Roo,QROO,Hombres,1239774,34
2050,Quintana Roo,QROO,Total,2789223,40
2050,Quintana Roo,QROO,Mujeres,1404411,41
2017,Quintana Roo,QROO,Hombres,855981,28
2017,Quintana Roo,QROO,Mujeres,837821,29
2017,Quintana Roo,QROO,Total,1693802,28
1978,Quintana Roo,QROO,Total,194254,21
2050,Quintana Roo,QROO,Hombres,1384812,39
1978,Quintana Roo,QROO,Mujeres,93261,20
2034,Quintana Roo,QROO,Mujeres,1208586,35
2034,Quintana Roo,QROO,Total,2419690,34
2066,Quintana Roo,QROO,Mujeres,1464281,46
2020,Quintana Roo,QROO,Mujeres,938969,29
2020,Quintana Roo,QROO,Hombres,959272,29
1977,Quintana Roo,QROO,Hombres,93703,21
2031,Quintana Roo,QROO,Hombres,1164668,33
2048,Quintana Roo,QROO,Total,2757379,39
1971,Quintana Roo,QROO,Mujeres,50642,20
2021,Quintana Roo,QROO,Mujeres,959406,30
2048,Quintana Roo,QROO,Mujeres,1387134,40
2048,Quintana Roo,QROO,Hombres,1370245,39
2021,Quintana Roo,QROO,Hombres,977307,29
2021,Quintana Roo,QROO,Total,1936713,29
2022,Quintana Roo,QROO,Hombres,996754,29
2022,Quintana Roo,QROO,Mujeres,980407,30
2022,Quintana Roo,QROO,Total,1977161,30
2034,Quintana Roo,QROO,Hombres,1211104,34
1978,Quintana Roo,QROO,Hombres,100993,21
2018,Quintana Roo,QROO,Mujeres,873709,29
2042,Quintana Roo,QROO,Total,2636904,37
1974,Quintana Roo,QROO,Total,140968,20
1974,Quintana Roo,QROO,Mujeres,67589,20
1974,Quintana Roo,QROO,Hombres,73379,21
2028,Quintana Roo,QROO,Hombres,1113691,32
2028,Quintana Roo,QROO,Mujeres,1103155,32
2028,Quintana Roo,QROO,Total,2216846,32
2068,Quintana Roo,QROO,Total,2888611,46
2045,Quintana Roo,QROO,Total,2701803,38
2045,Quintana Roo,QROO,Mujeres,1357180,39
2045,Quintana Roo,QROO,Hombres,1344623,38
2029,Quintana Roo,QROO,Mujeres,1121933,33
1972,Quintana Roo,QROO,Mujeres,56033,20
2029,Quintana Roo,QROO,Total,2253155,32
2068,Quintana Roo,QROO,Mujeres,1462521,47
2027,Quintana Roo,QROO,Mujeres,1083895,32
2027,Quintana Roo,QROO,Hombres,1095596,31
2027,Quintana Roo,QROO,Total,2179491,32
2029,Quintana Roo,QROO,Hombres,1131222,32
2049,Quintana Roo,QROO,Total,2773823,40
2023,Quintana Roo,QROO,Mujeres,1002034,30
2049,Quintana Roo,QROO,Mujeres,1396043,40
2049,Quintana Roo,QROO,Hombres,1377780,39
2066,Quintana Roo,QROO,Hombres,1428746,44
2019,Quintana Roo,QROO,Hombres,931223,29
2019,Quintana Roo,QROO,Mujeres,910247,29
2068,Quintana Roo,QROO,Hombres,1426090,45
2001,Quintana Roo,QROO,Total,943529,24
2019,Quintana Roo,QROO,Total,1841470,29
2023,Quintana Roo,QROO,Hombres,1017572,30
2035,Quintana Roo,QROO,Mujeres,1224494,35
2035,Quintana Roo,QROO,Hombres,1225655,34
1977,Quintana Roo,QROO,Total,180164,20
1976,Quintana Roo,QROO,Hombres,86627,21
2047,Quintana Roo,QROO,Hombres,1362206,38
2042,Quintana Roo,QROO,Mujeres,1322554,38
2066,Quintana Roo,QROO,Total,2893027,45
2003,Quintana Roo,QROO,Mujeres,501732,24
2020,Quintana Roo,QROO,Total,1898241,29
1996,Quintana Roo,QROO,Hombres,382077,23
2040,Quintana Roo,QROO,Total,2588480,36
2037,Quintana Roo,QROO,Total,2508342,35
2055,Quintana Roo,QROO,Hombres,1412310,41
2055,Quintana Roo,QROO,Mujeres,1437970,43
2055,Quintana Roo,QROO,Total,2850280,42
2004,Quintana Roo,QROO,Total,1077416,25
2004,Quintana Roo,QROO,Mujeres,524747,25
2004,Quintana Roo,QROO,Hombres,552669,25
2003,Quintana Roo,QROO,Total,1032090,25
2006,Quintana Roo,QROO,Total,1167197,25
2054,Quintana Roo,QROO,Mujeres,1432368,42
2009,Quintana Roo,QROO,Total,1299264,26
1982,Quintana Roo,QROO,Hombres,142968,21
2009,Quintana Roo,QROO,Mujeres,638305,26
2009,Quintana Roo,QROO,Hombres,660959,26
2053,Quintana Roo,QROO,Total,2829064,41
2053,Quintana Roo,QROO,Mujeres,1426209,42
1983,Quintana Roo,QROO,Mujeres,144717,20
1983,Quintana Roo,QROO,Hombres,156986,21
2014,Quintana Roo,QROO,Mujeres,743945,28
2014,Quintana Roo,QROO,Hombres,760054,27
2051,Quintana Roo,QROO,Hombres,1391333,40
2051,Quintana Roo,QROO,Mujeres,1412231,41
2051,Quintana Roo,QROO,Total,2803564,40
2013,Quintana Roo,QROO,Total,1464964,27
2013,Quintana Roo,QROO,Mujeres,723437,27
2053,Quintana Roo,QROO,Hombres,1402855,40
2008,Quintana Roo,QROO,Total,1253759,26
2012,Quintana Roo,QROO,Hombres,722674,27
1983,Quintana Roo,QROO,Total,301703,21
2006,Quintana Roo,QROO,Mujeres,571098,25
2006,Quintana Roo,QROO,Hombres,596099,26
2005,Quintana Roo,QROO,Total,1123401,25
2005,Quintana Roo,QROO,Mujeres,548363,25
2005,Quintana Roo,QROO,Hombres,575038,25
1981,Quintana Roo,QROO,Mujeres,119707,20
2013,Quintana Roo,QROO,Hombres,741527,27
2008,Quintana Roo,QROO,Hombres,638050,26
2069,Quintana Roo,QROO,Mujeres,1460938,47
2037,Quintana Roo,QROO,Mujeres,1254917,36
2041,Quintana Roo,QROO,Total,2613201,37
1970,Quintana Roo,QROO,Mujeres,45823,20
1970,Quintana Roo,QROO,Total,95721,21
2069,Quintana Roo,QROO,Total,2885097,46
2039,Quintana Roo,QROO,Mujeres,1283425,37
2038,Quintana Roo,QROO,Mujeres,1269410,36
2038,Quintana Roo,QROO,Total,2536024,36
2040,Quintana Roo,QROO,Hombres,1291521,36
2040,Quintana Roo,QROO,Mujeres,1296959,37
2039,Quintana Roo,QROO,Hombres,1279320,36
2069,Quintana Roo,QROO,Hombres,1424159,45
2038,Quintana Roo,QROO,Hombres,1266614,35
1970,Quintana Roo,QROO,Hombres,49898,21
2041,Quintana Roo,QROO,Mujeres,1309999,37
2054,Quintana Roo,QROO,Total,2840214,41
1982,Quintana Roo,QROO,Total,274878,21
2070,Quintana Roo,QROO,Total,2880770,46
2008,Quintana Roo,QROO,Mujeres,615709,26
2037,Quintana Roo,QROO,Hombres,1253425,35
1982,Quintana Roo,QROO,Mujeres,131910,20
2054,Quintana Roo,QROO,Hombres,1407846,41
2007,Quintana Roo,QROO,Total,1209520,26
2007,Quintana Roo,QROO,Mujeres,593165,26
2007,Quintana Roo,QROO,Hombres,616355,26
2064,Quintana Roo,QROO,Total,2893941,45
2064,Quintana Roo,QROO,Mujeres,1464130,45
2064,Quintana Roo,QROO,Hombres,1429811,44
2036,Quintana Roo,QROO,Mujeres,1239940,35
2061,Quintana Roo,QROO,Hombres,1428237,43
2070,Quintana Roo,QROO,Hombres,1421859,45
2039,Quintana Roo,QROO,Total,2562745,36
2070,Quintana Roo,QROO,Mujeres,1458911,47
2041,Quintana Roo,QROO,Hombres,1303202,36
2014,Quintana Roo,QROO,Total,1503999,28
2057,Quintana Roo,QROO,Mujeres,1447526,43
1979,Quintana Roo,QROO,Hombres,108522,21
1990,Quintana Roo,QROO,Mujeres,247591,21
1990,Quintana Roo,QROO,Hombres,268639,22
1989,Quintana Roo,QROO,Hombres,251353,22
1989,Quintana Roo,QROO,Mujeres,231241,21
1989,Quintana Roo,QROO,Total,482594,21
2061,Quintana Roo,QROO,Total,2888391,44
1988,Quintana Roo,QROO,Total,450438,21
1988,Quintana Roo,QROO,Hombres,234592,22
1995,Quintana Roo,QROO,Total,701480,22
2062,Quintana Roo,QROO,Hombres,1429206,43
1995,Quintana Roo,QROO,Mujeres,339557,22
1995,Quintana Roo,QROO,Hombres,361923,23
1987,Quintana Roo,QROO,Hombres,218260,22
1987,Quintana Roo,QROO,Mujeres,200856,21
1987,Quintana Roo,QROO,Total,419116,21
2062,Quintana Roo,QROO,Mujeres,1461983,45
2062,Quintana Roo,QROO,Total,2891189,44
1990,Quintana Roo,QROO,Total,516230,22
1992,Quintana Roo,QROO,Hombres,304862,22
2059,Quintana Roo,QROO,Hombres,1424913,42
1979,Quintana Roo,QROO,Mujeres,100318,20
2000,Quintana Roo,QROO,Total,901099,24
2000,Quintana Roo,QROO,Mujeres,436159,23
2000,Quintana Roo,QROO,Hombres,464940,24
1985,Quintana Roo,QROO,Hombres,186743,22
1996,Quintana Roo,QROO,Total,740674,23
1996,Quintana Roo,QROO,Mujeres,358597,22
1991,Quintana Roo,QROO,Mujeres,265089,21
2001,Quintana Roo,QROO,Mujeres,457363,24
2060,Quintana Roo,QROO,Hombres,1426814,43
2060,Quintana Roo,QROO,Mujeres,1457794,44
2060,Quintana Roo,QROO,Total,2884608,43
1992,Quintana Roo,QROO,Total,588073,22
1992,Quintana Roo,QROO,Mujeres,283211,21
1991,Quintana Roo,QROO,Total,551595,22
1991,Quintana Roo,QROO,Hombres,286506,22
1988,Quintana Roo,QROO,Mujeres,215846,21
2011,Quintana Roo,QROO,Mujeres,681820,27
2010,Quintana Roo,QROO,Total,1343587,26
2010,Quintana Roo,QROO,Mujeres,660479,26
2010,Quintana Roo,QROO,Hombres,683108,26
1981,Quintana Roo,QROO,Hombres,129580,21
1980,Quintana Roo,QROO,Hombres,117709,21
1981,Quintana Roo,QROO,Total,249287,21
2016,Quintana Roo,QROO,Hombres,819468,28
2015,Quintana Roo,QROO,Total,1555088,28
2015,Quintana Roo,QROO,Mujeres,769796,28
2015,Quintana Roo,QROO,Hombres,785292,28
1993,Quintana Roo,QROO,Hombres,323631,22
2061,Quintana Roo,QROO,Mujeres,1460154,44
2011,Quintana Roo,QROO,Total,1385266,27
2059,Quintana Roo,QROO,Mujeres,1454909,44
2036,Quintana Roo,QROO,Total,2479714,35
1980,Quintana Roo,QROO,Total,226560,21
2011,Quintana Roo,QROO,Hombres,703446,27
1979,Quintana Roo,QROO,Total,208840,21
1994,Quintana Roo,QROO,Total,663211,22
2059,Quintana Roo,QROO,Total,2879822,43
2052,Quintana Roo,QROO,Total,2816848,41
2052,Quintana Roo,QROO,Hombres,1397350,40
1994,Quintana Roo,QROO,Mujeres,320540,22
1994,Quintana Roo,QROO,Hombres,342671,22
1993,Quintana Roo,QROO,Total,625351,22
2002,Quintana Roo,QROO,Total,987376,24
2003,Quintana Roo,QROO,Hombres,530358,25
1993,Quintana Roo,QROO,Mujeres,301720,22
2002,Quintana Roo,QROO,Mujeres,479258,24
2052,Quintana Roo,QROO,Mujeres,1419498,42
2065,Quintana Roo,QROO,Total,2893921,45
2065,Quintana Roo,QROO,Mujeres,1464444,46
2065,Quintana Roo,QROO,Hombres,1429477,44
2012,Quintana Roo,QROO,Total,1425358,27
2012,Quintana Roo,QROO,Mujeres,702684,27
2001,Quintana Roo,QROO,Hombres,486166,24
2024,República Mexicana,Nacional,Total,132274416,32
1997,República Mexicana,Nacional,Mujeres,48287270,26
1997,República Mexicana,Nacional,Total,95438019,25
1980,República Mexicana,Nacional,Mujeres,34139448,23
1981,República Mexicana,Nacional,Mujeres,34989907,23
2024,República Mexicana,Nacional,Mujeres,67568918,33
2031,República Mexicana,Nacional,Total,138825843,35
1975,República Mexicana,Nacional,Hombres,29885073,22
2031,República Mexicana,Nacional,Mujeres,70987806,35
1980,República Mexicana,Nacional,Hombres,33932670,22
1975,República Mexicana,Nacional,Mujeres,29907465,22
1975,República Mexicana,Nacional,Total,59792538,22
2025,República Mexicana,Nacional,Hombres,65247137,32
2025,República Mexicana,Nacional,Mujeres,68120291,33
2010,República Mexicana,Nacional,Mujeres,58668763,29
2024,República Mexicana,Nacional,Hombres,64705498,32
1997,República Mexicana,Nacional,Hombres,47150749,25
1974,República Mexicana,Nacional,Total,58097331,22
1981,República Mexicana,Nacional,Total,69715468,22
1976,República Mexicana,Nacional,Mujeres,30760336,22
1962,República Mexicana,Nacional,Mujeres,20060403,22
2022,República Mexicana,Nacional,Mujeres,66407092,32
2031,República Mexicana,Nacional,Hombres,67838037,34
2013,República Mexicana,Nacional,Mujeres,61082232,30
2013,República Mexicana,Nacional,Hombres,58515422,29
1963,República Mexicana,Nacional,Mujeres,20702568,22
1962,República Mexicana,Nacional,Total,40133786,22
1954,República Mexicana,Nacional,Hombres,15734525,22
1953,República Mexicana,Nacional,Total,30669402,22
1963,República Mexicana,Nacional,Hombres,20726768,22
1963,República Mexicana,Nacional,Total,41429336,22
1952,República Mexicana,Nacional,Total,29893469,22
1953,República Mexicana,Nacional,Mujeres,15354590,23
1964,República Mexicana,Nacional,Hombres,21403485,22
1991,República Mexicana,Nacional,Total,86127477,24
1991,República Mexicana,Nacional,Mujeres,43481232,24
1991,República Mexicana,Nacional,Hombres,42646245,24
1953,República Mexicana,Nacional,Hombres,15314812,22
1977,República Mexicana,Nacional,Hombres,31533527,22
