,AÑO,ENTIDAD,Clave_Entidad,SEXO,EDAD,POBLACION
1978,1999,Hidalgo,HDGO,Hombres,54.5,1110230
1979,1999,Hidalgo,HDGO,Mujeres,54.5,1156682
1980,1999,Jalisco,JAL,Hombres,54.5,3135878
1981,1999,Jalisco,JAL,Mujeres,54.5,3260280
1982,1999,Michoacán,MICH,Hombres,54.5,1969617
1983,1999,Michoacán,MICH,Mujeres,54.5,2090263
1984,1999,Morelos,MOR,Hombres,54.5,759195
1985,1999,Morelos,MOR,Mujeres,54.5,797378
1986,1999,México,EDOMX,Hombres,54.5,6442320
1987,1999,México,EDOMX,Mujeres,54.5,6608418
1988,1999,Nayarit,NAY,Hombres,54.5,466405
1989,1999,Nayarit,NAY,Mujeres,54.5,465639
1990,1999,Nuevo León,NL,Hombres,54.5,1930019
1991,1999,Nuevo León,NL,Mujeres,54.5,1914425
1992,1999,Oaxaca,OAX,Hombres,54.5,1699347
1993,1999,Oaxaca,OAX,Mujeres,54.5,1785221
1994,1999,Puebla,PUE,Hombres,54.5,2497516
1995,1999,Puebla,PUE,Mujeres,54.5,2629426
1996,1999,Querétaro,QRO,Hombres,54.5,689350
1997,1999,Querétaro,QRO,Mujeres,54.5,717154
1998,1999,Quintana Roo,QROO,Hombres,54.5,444296
1999,1999,Quintana Roo,QROO,Mujeres,54.5,416095
2000,1999,República Mexicana,Nacional,Hombres,54.5,48353617
2001,1999,República Mexicana,Nacional,Mujeres,54.5,49731798
2002,1999,San Luis Potosí,SLP,Hombres,54.5,1149972
2003,1999,San Luis Potosí,SLP,Mujeres,54.5,1183189
2004,1999,Sinaloa,SLOA,Hombres,54.5,1287490
2005,1999,Sinaloa,SLOA,Mujeres,54.5,1272980
2006,1999,Sonora,SON,Hombres,54.5,1127565
2007,1999,Sonora,SON,Mujeres,54.5,1104218
2008,1999,Tabasco,TAB,Hombres,54.5,950369
2009,1999,Tabasco,TAB,Mujeres,54.5,954358
2010,1999,Tamaulipas,TAM,Hombres,54.5,1374228
2011,1999,Tamaulipas,TAM,Mujeres,54.5,1383748
2012,1999,Tlaxcala,TLAX,Hombres,54.5,480411
2013,1999,Tlaxcala,TLAX,Mujeres,54.5,493997
2014,1999,Veracruz,VER,Hombres,54.5,3441348
2015,1999,Veracruz,VER,Mujeres,54.5,3566536
2016,1999,Yucatán,YUC,Hombres,54.5,834349
2017,1999,Yucatán,YUC,Mujeres,54.5,840417
2018,1999,Zacatecas,ZAC,Hombres,54.5,673898
2019,1999,Zacatecas,ZAC,Mujeres,54.5,705944
2020,2000,Aguascalientes,AG,Hombres,54.5,472780
2021,2000,Aguascalientes,AG,Mujeres,54.5,496053
2022,2000,Baja California,BC,Hombres,54.5,1268049
2023,2000,Baja California,BC,Mujeres,54.5,1227906
2024,2000,Baja California Sur,BCS,Hombres,54.5,224278
2025,2000,Baja California Sur,BCS,Mujeres,54.5,211818
2026,2000,Campeche,CAMP,Hombres,54.5,353990
2027,2000,Campeche,CAMP,Mujeres,54.5,350093
2028,2000,Chiapas,CHIA,Hombres,54.5,1993991
2029,2000,Chiapas,CHIA,Mujeres,54.5,2002049
2030,2000,Chihuahua,CH,Hombres,54.5,1550638
2031,2000,Chihuahua,CH,Mujeres,54.5,1538558
2032,2000,Ciudad de México,CDMX,Hombres,54.5,4196353
2033,2000,Ciudad de México,CDMX,Mujeres,54.5,4509734
2034,2000,Coahuila,COH,Hombres,54.5,1173515
2035,2000,Coahuila,COH,Mujeres,54.5,1172390
2036,2000,Colima,COL,Hombres,54.5,271718
2037,2000,Colima,COL,Mujeres,54.5,273784
2038,2000,Durango,DGO,Hombres,54.5,731124
2039,2000,Durango,DGO,Mujeres,54.5,748379
2040,2000,Guanajuato,GJ,Hombres,54.5,2301646
2041,2000,Guanajuato,GJ,Mujeres,54.5,2460745
2042,2000,Guerrero,GUE,Hombres,54.5,1535530
2043,2000,Guerrero,GUE,Mujeres,54.5,1606280
2044,2000,Hidalgo,HDGO,Hombres,54.5,1119202
2045,2000,Hidalgo,HDGO,Mujeres,54.5,1172525
2046,2000,Jalisco,JAL,Hombres,54.5,3170004
2047,2000,Jalisco,JAL,Mujeres,54.5,3297802
2048,2000,Michoacán,MICH,Hombres,54.5,1970533
2049,2000,Michoacán,MICH,Mujeres,54.5,2099596
2050,2000,Morelos,MOR,Hombres,54.5,766243
2051,2000,Morelos,MOR,Mujeres,54.5,807830
2052,2000,México,EDOMX,Hombres,54.5,6564326
2053,2000,México,EDOMX,Mujeres,54.5,6747321
2054,2000,Nayarit,NAY,Hombres,54.5,468671
2055,2000,Nayarit,NAY,Mujeres,54.5,468945
2056,2000,Nuevo León,NL,Hombres,54.5,1962825
2057,2000,Nuevo León,NL,Mujeres,54.5,1947402
2058,2000,Oaxaca,OAX,Hombres,54.5,1713709
2059,2000,Oaxaca,OAX,Mujeres,54.5,1808875
2060,2000,Puebla,PUE,Hombres,54.5,2533045
2061,2000,Puebla,PUE,Mujeres,54.5,2675378
2062,2000,Querétaro,QRO,Hombres,54.5,705994
2063,2000,Querétaro,QRO,Mujeres,54.5,737147
2064,2000,Quintana Roo,QROO,Hombres,54.5,464940
2065,2000,Quintana Roo,QROO,Mujeres,54.5,436159
2066,2000,República Mexicana,Nacional,Hombres,54.5,48933194
2067,2000,República Mexicana,Nacional,Mujeres,54.5,50435664
2068,2000,San Luis Potosí,SLP,Hombres,54.5,1158297
2069,2000,San Luis Potosí,SLP,Mujeres,54.5,1196265
2070,2000,Sinaloa,SLOA,Hombres,54.5,1296351
2071,2000,Sinaloa,SLOA,Mujeres,54.5,1283656
2072,2000,Sonora,SON,Hombres,54.5,1142669
2073,2000,Sonora,SON,Mujeres,54.5,1119575
2074,2000,Tabasco,TAB,Hombres,54.5,963048
2075,2000,Tabasco,TAB,Mujeres,54.5,969642
2076,2000,Tamaulipas,TAM,Hombres,54.5,1398284
2077,2000,Tamaulipas,TAM,Mujeres,54.5,1409081
2078,2000,Tlaxcala,TLAX,Hombres,54.5,489069
2079,2000,Tlaxcala,TLAX,Mujeres,54.5,504310
2080,2000,Veracruz,VER,Hombres,54.5,3451802
2081,2000,Veracruz,VER,Mujeres,54.5,3593928
2082,2000,Yucatán,YUC,Hombres,54.5,846565
2083,2000,Yucatán,YUC,Mujeres,54.5,853760
2084,2000,Zacatecas,ZAC,Hombres,54.5,674005
2085,2000,Zacatecas,ZAC,Mujeres,54.5,708678
2086,2001,Aguascalientes,AG,Hombres,54.5,484268
2087,2001,Aguascalientes,AG,Mujeres,54.5,508193
2088,2001,Baja California,BC,Hombres,54.5,1306033
2089,2001,Baja California,BC,Mujeres,54.5,1264804
2090,2001,Baja California Sur,BCS,Hombres,54.5,232798
2091,2001,Baja California Sur,BCS,Mujeres,54.5,219686
2092,2001,Campeche,CAMP,Hombres,54.5,360575
2093,2001,Campeche,CAMP,Mujeres,54.5,357555
2094,2001,Chiapas,CHIA,Hombres,54.5,2034025
2095,2001,Chiapas,CHIA,Mujeres,54.5,2048039
2096,2001,Chihuahua,CH,Hombres,54.5,1572320
2097,2001,Chihuahua,CH,Mujeres,54.5,1561180
2098,2001,Ciudad de México,CDMX,Hombres,54.5,4221831
2099,2001,Ciudad de México,CDMX,Mujeres,54.5,4536836
2100,2001,Coahuila,COH,Hombres,54.5,1194644
2101,2001,Coahuila,COH,Mujeres,54.5,1193710
2102,2001,Colima,COL,Hombres,54.5,275153
2103,2001,Colima,COL,Mujeres,54.5,277437
2104,2001,Durango,DGO,Hombres,54.5,738514
2105,2001,Durango,DGO,Mujeres,54.5,756459
2106,2001,Guanajuato,GJ,Hombres,54.5,2327019
2107,2001,Guanajuato,GJ,Mujeres,54.5,2493628
2108,2001,Guerrero,GUE,Hombres,54.5,1544763
2109,2001,Guerrero,GUE,Mujeres,54.5,1619457
2110,2001,Hidalgo,HDGO,Hombres,54.5,1129653
2111,2001,Hidalgo,HDGO,Mujeres,54.5,1187496
2112,2001,Jalisco,JAL,Hombres,54.5,3214289
2113,2001,Jalisco,JAL,Mujeres,54.5,3344750
2114,2001,Michoacán,MICH,Hombres,54.5,1972728
2115,2001,Michoacán,MICH,Mujeres,54.5,2106562
2116,2001,Morelos,MOR,Hombres,54.5,772874
2117,2001,Morelos,MOR,Mujeres,54.5,816440
2118,2001,México,EDOMX,Hombres,54.5,6669403
2119,2001,México,EDOMX,Mujeres,54.5,6862200
2120,2001,Nayarit,NAY,Hombres,54.5,472652
2121,2001,Nayarit,NAY,Mujeres,54.5,473491
2122,2001,Nuevo León,NL,Hombres,54.5,2002502
2123,2001,Nuevo León,NL,Mujeres,54.5,1986659
2124,2001,Oaxaca,OAX,Hombres,54.5,1724751
2125,2001,Oaxaca,OAX,Mujeres,54.5,1826296
2126,2001,Puebla,PUE,Hombres,54.5,2564991
2127,2001,Puebla,PUE,Mujeres,54.5,2715338
2128,2001,Querétaro,QRO,Hombres,54.5,724415
2129,2001,Querétaro,QRO,Mujeres,54.5,757387
2130,2001,Quintana Roo,QROO,Hombres,54.5,486166
2131,2001,Quintana Roo,QROO,Mujeres,54.5,457363
2132,2001,República Mexicana,Nacional,Hombres,54.5,49576541
2133,2001,República Mexicana,Nacional,Mujeres,54.5,51162722
2134,2001,San Luis Potosí,SLP,Hombres,54.5,1169959
2135,2001,San Luis Potosí,SLP,Mujeres,54.5,1211138
2136,2001,Sinaloa,SLOA,Hombres,54.5,1305803
2137,2001,Sinaloa,SLOA,Mujeres,54.5,1294971
2138,2001,Sonora,SON,Hombres,54.5,1161653
2139,2001,Sonora,SON,Mujeres,54.5,1138593
2140,2001,Tabasco,TAB,Hombres,54.5,974702
2141,2001,Tabasco,TAB,Mujeres,54.5,983247
2142,2001,Tamaulipas,TAM,Hombres,54.5,1425712
2143,2001,Tamaulipas,TAM,Mujeres,54.5,1436884
2144,2001,Tlaxcala,TLAX,Hombres,54.5,498817
2145,2001,Tlaxcala,TLAX,Mujeres,54.5,515800
2146,2001,Veracruz,VER,Hombres,54.5,3474280
2147,2001,Veracruz,VER,Mujeres,54.5,3628642
2148,2001,Yucatán,YUC,Hombres,54.5,862146
2149,2001,Yucatán,YUC,Mujeres,54.5,869838
2150,2001,Zacatecas,ZAC,Hombres,54.5,677102
2151,2001,Zacatecas,ZAC,Mujeres,54.5,712643
2152,2002,Aguascalientes,AG,Hombres,54.5,496506
2153,2002,Aguascalientes,AG,Mujeres,54.5,520891
2154,2002,Baja California,BC,Hombres,54.5,1345202
2155,2002,Baja California,BC,Mujeres,54.5,1302474
2156,2002,Baja California Sur,BCS,Hombres,54.5,241795
2157,2002,Baja California Sur,BCS,Mujeres,54.5,227996
2158,2002,Campeche,CAMP,Hombres,54.5,367685
2159,2002,Campeche,CAMP,Mujeres,54.5,365478
2160,2002,Chiapas,CHIA,Hombres,54.5,2076146
2161,2002,Chiapas,CHIA,Mujeres,54.5,2095765
2162,2002,Chihuahua,CH,Hombres,54.5,1594681
2163,2002,Chihuahua,CH,Mujeres,54.5,1584204
2164,2002,Ciudad de México,CDMX,Hombres,54.5,4252224
2165,2002,Ciudad de México,CDMX,Mujeres,54.5,4567485
2166,2002,Coahuila,COH,Hombres,54.5,1217271
2167,2002,Coahuila,COH,Mujeres,54.5,1216223
2168,2002,Colima,COL,Hombres,54.5,278767
2169,2002,Colima,COL,Mujeres,54.5,281171
2170,2002,Durango,DGO,Hombres,54.5,747116
2171,2002,Durango,DGO,Mujeres,54.5,765403
2172,2002,Guanajuato,GJ,Hombres,54.5,2353629
2173,2002,Guanajuato,GJ,Mujeres,54.5,2526907
2174,2002,Guerrero,GUE,Hombres,54.5,1553887
2175,2002,Guerrero,GUE,Mujeres,54.5,1631938
2176,2002,Hidalgo,HDGO,Hombres,54.5,1140831
2177,2002,Hidalgo,HDGO,Mujeres,54.5,1202844
2178,2002,Jalisco,JAL,Hombres,54.5,3261434
2179,2002,Jalisco,JAL,Mujeres,54.5,3393774
2180,2002,Michoacán,MICH,Hombres,54.5,1975830
2181,2002,Michoacán,MICH,Mujeres,54.5,2113535
2182,2002,Morelos,MOR,Hombres,54.5,780120
2183,2002,Morelos,MOR,Mujeres,54.5,825350
2184,2002,México,EDOMX,Hombres,54.5,6774890
2185,2002,México,EDOMX,Mujeres,54.5,6975311
2186,2002,Nayarit,NAY,Hombres,54.5,477148
2187,2002,Nayarit,NAY,Mujeres,54.5,478355
2188,2002,Nuevo León,NL,Hombres,54.5,2044555
2189,2002,Nuevo León,NL,Mujeres,54.5,2027599
2190,2002,Oaxaca,OAX,Hombres,54.5,1735679
2191,2002,Oaxaca,OAX,Mujeres,54.5,1843034
2192,2002,Puebla,PUE,Hombres,54.5,2598165
2193,2002,Puebla,PUE,Mujeres,54.5,2755831
2194,2002,Querétaro,QRO,Hombres,54.5,743622
2195,2002,Querétaro,QRO,Mujeres,54.5,778078
2196,2002,Quintana Roo,QROO,Hombres,54.5,508118
2197,2002,Quintana Roo,QROO,Mujeres,54.5,479258
2198,2002,República Mexicana,Nacional,Hombres,54.5,50256500
2199,2002,República Mexicana,Nacional,Mujeres,54.5,51910774
2200,2002,San Luis Potosí,SLP,Hombres,54.5,1182750
2201,2002,San Luis Potosí,SLP,Mujeres,54.5,1226765
2202,2002,Sinaloa,SLOA,Hombres,54.5,1316161
2203,2002,Sinaloa,SLOA,Mujeres,54.5,1306873
2204,2002,Sonora,SON,Hombres,54.5,1182019
2205,2002,Sonora,SON,Mujeres,54.5,1158645
2206,2002,Tabasco,TAB,Hombres,54.5,986923
2207,2002,Tabasco,TAB,Mujeres,54.5,997144
2208,2002,Tamaulipas,TAM,Hombres,54.5,1455026
2209,2002,Tamaulipas,TAM,Mujeres,54.5,1465946
2210,2002,Tlaxcala,TLAX,Hombres,54.5,509049
2211,2002,Tlaxcala,TLAX,Mujeres,54.5,527708
2212,2002,Veracruz,VER,Hombres,54.5,3499801
2213,2002,Veracruz,VER,Mujeres,54.5,3665366
2214,2002,Yucatán,YUC,Hombres,54.5,878672
2215,2002,Yucatán,YUC,Mujeres,54.5,886586
2216,2002,Zacatecas,ZAC,Hombres,54.5,680798
2217,2002,Zacatecas,ZAC,Mujeres,54.5,716837
2218,2003,Aguascalientes,AG,Hombres,54.5,508743
2219,2003,Aguascalientes,AG,Mujeres,54.5,533840
2220,2003,Baja California,BC,Hombres,54.5,1384258
2221,2003,Baja California,BC,Mujeres,54.5,1340717
2222,2003,Baja California Sur,BCS,Hombres,54.5,250869
2223,2003,Baja California Sur,BCS,Mujeres,54.5,236488
2224,2003,Campeche,CAMP,Hombres,54.5,374828
2225,2003,Campeche,CAMP,Mujeres,54.5,373635
2226,2003,Chiapas,CHIA,Hombres,54.5,2117763
2227,2003,Chiapas,CHIA,Mujeres,54.5,2144203
2228,2003,Chihuahua,CH,Hombres,54.5,1616438
2229,2003,Chihuahua,CH,Mujeres,54.5,1607420
2230,2003,Ciudad de México,CDMX,Hombres,54.5,4280465
2231,2003,Ciudad de México,CDMX,Mujeres,54.5,4597864
2232,2003,Coahuila,COH,Hombres,54.5,1239577
2233,2003,Coahuila,COH,Mujeres,54.5,1239005
2234,2003,Colima,COL,Hombres,54.5,282355
2235,2003,Colima,COL,Mujeres,54.5,284997
2236,2003,Durango,DGO,Hombres,54.5,755537
2237,2003,Durango,DGO,Mujeres,54.5,774552
2238,2003,Guanajuato,GJ,Hombres,54.5,2378818
2239,2003,Guanajuato,GJ,Mujeres,54.5,2560063
2240,2003,Guerrero,GUE,Hombres,54.5,1561822
2241,2003,Guerrero,GUE,Mujeres,54.5,1644038
2242,2003,Hidalgo,HDGO,Hombres,54.5,1151686
2243,2003,Hidalgo,HDGO,Mujeres,54.5,1218499
2244,2003,Jalisco,JAL,Hombres,54.5,3307355
2245,2003,Jalisco,JAL,Mujeres,54.5,3443157
2246,2003,Michoacán,MICH,Hombres,54.5,1977924
2247,2003,Michoacán,MICH,Mujeres,54.5,2120478
2248,2003,Morelos,MOR,Hombres,54.5,787263
2249,2003,Morelos,MOR,Mujeres,54.5,834560
2250,2003,México,EDOMX,Hombres,54.5,6878334
2251,2003,México,EDOMX,Mujeres,54.5,7089901
2252,2003,Nayarit,NAY,Hombres,54.5,481523
2253,2003,Nayarit,NAY,Mujeres,54.5,483341
2254,2003,Nuevo León,NL,Hombres,54.5,2086234
2255,2003,Nuevo León,NL,Mujeres,54.5,2069136
2256,2003,Oaxaca,OAX,Hombres,54.5,1745364
2257,2003,Oaxaca,OAX,Mujeres,54.5,1859521
2258,2003,Puebla,PUE,Hombres,54.5,2630785
2259,2003,Puebla,PUE,Mujeres,54.5,2797214
2260,2003,Querétaro,QRO,Hombres,54.5,762677
2261,2003,Querétaro,QRO,Mujeres,54.5,799032
2262,2003,Quintana Roo,QROO,Hombres,54.5,530358
2263,2003,Quintana Roo,QROO,Mujeres,54.5,501732
2264,2003,República Mexicana,Nacional,Hombres,54.5,50919820
2265,2003,República Mexicana,Nacional,Mujeres,54.5,52668079
2266,2003,San Luis Potosí,SLP,Hombres,54.5,1195204
2267,2003,San Luis Potosí,SLP,Mujeres,54.5,1242687
2268,2003,Sinaloa,SLOA,Hombres,54.5,1325991
2269,2003,Sinaloa,SLOA,Mujeres,54.5,1318909
2270,2003,Sonora,SON,Hombres,54.5,1202109
2271,2003,Sonora,SON,Mujeres,54.5,1178983
2272,2003,Tabasco,TAB,Hombres,54.5,998907
2273,2003,Tabasco,TAB,Mujeres,54.5,1011312
2274,2003,Tamaulipas,TAM,Hombres,54.5,1484266
2275,2003,Tamaulipas,TAM,Mujeres,54.5,1495649
2276,2003,Tlaxcala,TLAX,Hombres,54.5,519183
2277,2003,Tlaxcala,TLAX,Mujeres,54.5,539831
2278,2003,Veracruz,VER,Hombres,54.5,3523977
2279,2003,Veracruz,VER,Mujeres,54.5,3702692
2280,2003,Yucatán,YUC,Hombres,54.5,895027
2281,2003,Yucatán,YUC,Mujeres,54.5,903607
2282,2003,Zacatecas,ZAC,Hombres,54.5,684180
2283,2003,Zacatecas,ZAC,Mujeres,54.5,721016
2284,2004,Aguascalientes,AG,Hombres,54.5,520714
2285,2004,Aguascalientes,AG,Mujeres,54.5,546979
2286,2004,Baja California,BC,Hombres,54.5,1422643
2287,2004,Baja California,BC,Mujeres,54.5,1379411
2288,2004,Baja California Sur,BCS,Hombres,54.5,259882
2289,2004,Baja California Sur,BCS,Mujeres,54.5,245122
2290,2004,Campeche,CAMP,Hombres,54.5,381787
2291,2004,Campeche,CAMP,Mujeres,54.5,381920
2292,2004,Chiapas,CHIA,Hombres,54.5,2157804
2293,2004,Chiapas,CHIA,Mujeres,54.5,2192964
2294,2004,Chihuahua,CH,Hombres,54.5,1636917
2295,2004,Chihuahua,CH,Mujeres,54.5,1630670
2296,2004,Ciudad de México,CDMX,Hombres,54.5,4304448
2297,2004,Ciudad de México,CDMX,Mujeres,54.5,4627185
2298,2004,Coahuila,COH,Hombres,54.5,1261054
2299,2004,Coahuila,COH,Mujeres,54.5,1261952
2300,2004,Colima,COL,Hombres,54.5,285791
2301,2004,Colima,COL,Mujeres,54.5,288905
2302,2004,Durango,DGO,Hombres,54.5,763353
2303,2004,Durango,DGO,Mujeres,54.5,783670
2304,2004,Guanajuato,GJ,Hombres,54.5,2401654
2305,2004,Guanajuato,GJ,Mujeres,54.5,2592914
2306,2004,Guerrero,GUE,Hombres,54.5,1567924
2307,2004,Guerrero,GUE,Mujeres,54.5,1655585
2308,2004,Hidalgo,HDGO,Hombres,54.5,1161703
2309,2004,Hidalgo,HDGO,Mujeres,54.5,1234319
2310,2004,Jalisco,JAL,Hombres,54.5,3350899
2311,2004,Jalisco,JAL,Mujeres,54.5,3492870
2312,2004,Michoacán,MICH,Hombres,54.5,1978225
2313,2004,Michoacán,MICH,Mujeres,54.5,2127187
2314,2004,Morelos,MOR,Hombres,54.5,793874
2315,2004,Morelos,MOR,Mujeres,54.5,843880
2316,2004,México,EDOMX,Hombres,54.5,6976230
2317,2004,México,EDOMX,Mujeres,54.5,7204677
2318,2004,Nayarit,NAY,Hombres,54.5,485512
2319,2004,Nayarit,NAY,Mujeres,54.5,488324
2320,2004,Nuevo León,NL,Hombres,54.5,2126535
2321,2004,Nuevo León,NL,Mujeres,54.5,2110967
2322,2004,Oaxaca,OAX,Hombres,54.5,1753083
2323,2004,Oaxaca,OAX,Mujeres,54.5,1875522
2324,2004,Puebla,PUE,Hombres,54.5,2661527
2325,2004,Puebla,PUE,Mujeres,54.5,2838962
2326,2004,Querétaro,QRO,Hombres,54.5,781263
2327,2004,Querétaro,QRO,Mujeres,54.5,820180
2328,2004,Quintana Roo,QROO,Hombres,54.5,552669
2329,2004,Quintana Roo,QROO,Mujeres,54.5,524747
2330,2004,República Mexicana,Nacional,Hombres,54.5,51543164
2331,2004,República Mexicana,Nacional,Mujeres,54.5,53427417
2332,2004,San Luis Potosí,SLP,Hombres,54.5,1206706
2333,2004,San Luis Potosí,SLP,Mujeres,54.5,1258674
2334,2004,Sinaloa,SLOA,Hombres,54.5,1334737
2335,2004,Sinaloa,SLOA,Mujeres,54.5,1330926
2336,2004,Sonora,SON,Hombres,54.5,1221358
2337,2004,Sonora,SON,Mujeres,54.5,1199453
2338,2004,Tabasco,TAB,Hombres,54.5,1010074
2339,2004,Tabasco,TAB,Mujeres,54.5,1025492
2340,2004,Tamaulipas,TAM,Hombres,54.5,1512669
2341,2004,Tamaulipas,TAM,Mujeres,54.5,1525712
2342,2004,Tlaxcala,TLAX,Hombres,54.5,528950
2343,2004,Tlaxcala,TLAX,Mujeres,54.5,552055
2344,2004,Veracruz,VER,Hombres,54.5,3545408
2345,2004,Veracruz,VER,Mujeres,54.5,3740290
2346,2004,Yucatán,YUC,Hombres,54.5,910834
2347,2004,Yucatán,YUC,Mujeres,54.5,920796
2348,2004,Zacatecas,ZAC,Hombres,54.5,686937
2349,2004,Zacatecas,ZAC,Mujeres,54.5,725107
2350,2005,Aguascalientes,AG,Hombres,54.5,532248
2351,2005,Aguascalientes,AG,Mujeres,54.5,560097
2352,2005,Baja California,BC,Hombres,54.5,1459405
2353,2005,Baja California,BC,Mujeres,54.5,1417871
2354,2005,Baja California Sur,BCS,Hombres,54.5,269194
2355,2005,Baja California Sur,BCS,Mujeres,54.5,254311
2356,2005,Campeche,CAMP,Hombres,54.5,388449
2357,2005,Campeche,CAMP,Mujeres,54.5,390231
2358,2005,Chiapas,CHIA,Hombres,54.5,2197301
2359,2005,Chiapas,CHIA,Mujeres,54.5,2243228
2360,2005,Chihuahua,CH,Hombres,54.5,1655614
2361,2005,Chihuahua,CH,Mujeres,54.5,1653865
2362,2005,Ciudad de México,CDMX,Hombres,54.5,4322404
2363,2005,Ciudad de México,CDMX,Mujeres,54.5,4654786
2364,2005,Coahuila,COH,Hombres,54.5,1281785
2365,2005,Coahuila,COH,Mujeres,54.5,1285382
2366,2005,Colima,COL,Hombres,54.5,289600
2367,2005,Colima,COL,Mujeres,54.5,293406
2368,2005,Durango,DGO,Hombres,54.5,770982
2369,2005,Durango,DGO,Mujeres,54.5,793289
2370,2005,Guanajuato,GJ,Hombres,54.5,2426068
2371,2005,Guanajuato,GJ,Mujeres,54.5,2628640
2372,2005,Guerrero,GUE,Hombres,54.5,1574603
2373,2005,Guerrero,GUE,Mujeres,54.5,1668769
2374,2005,Hidalgo,HDGO,Hombres,54.5,1173129
2375,2005,Hidalgo,HDGO,Mujeres,54.5,1252553
2376,2005,Jalisco,JAL,Hombres,54.5,3394058
2377,2005,Jalisco,JAL,Mujeres,54.5,3544694
2378,2005,Michoacán,MICH,Hombres,54.5,1981296
2379,2005,Michoacán,MICH,Mujeres,54.5,2137780
2380,2005,Morelos,MOR,Hombres,54.5,801006
2381,2005,Morelos,MOR,Mujeres,54.5,854355
2382,2005,México,EDOMX,Hombres,54.5,7070470
2383,2005,México,EDOMX,Mujeres,54.5,7323157
2384,2005,Nayarit,NAY,Hombres,54.5,490286
2385,2005,Nayarit,NAY,Mujeres,54.5,494409
2386,2005,Nuevo León,NL,Hombres,54.5,2165199
2387,2005,Nuevo León,NL,Mujeres,54.5,2153177
2388,2005,Oaxaca,OAX,Hombres,54.5,1761243
2389,2005,Oaxaca,OAX,Mujeres,54.5,1893594
2390,2005,Puebla,PUE,Hombres,54.5,2690416
2391,2005,Puebla,PUE,Mujeres,54.5,2881370
2392,2005,Querétaro,QRO,Hombres,54.5,799738
2393,2005,Querétaro,QRO,Mujeres,54.5,841970
2394,2005,Quintana Roo,QROO,Hombres,54.5,575038
2395,2005,Quintana Roo,QROO,Mujeres,54.5,548363
2396,2005,República Mexicana,Nacional,Hombres,54.5,52152554
2397,2005,República Mexicana,Nacional,Mujeres,54.5,54218394
2398,2005,San Luis Potosí,SLP,Hombres,54.5,1217609
2399,2005,San Luis Potosí,SLP,Mujeres,54.5,1274947
2400,2005,Sinaloa,SLOA,Hombres,54.5,1343223
2401,2005,Sinaloa,SLOA,Mujeres,54.5,1343815
2402,2005,Sonora,SON,Hombres,54.5,1240398
2403,2005,Sonora,SON,Mujeres,54.5,1220741
2404,2005,Tabasco,TAB,Hombres,54.5,1021530
2405,2005,Tabasco,TAB,Mujeres,54.5,1041001
2406,2005,Tamaulipas,TAM,Hombres,54.5,1539365
2407,2005,Tamaulipas,TAM,Mujeres,54.5,1555542
2408,2005,Tlaxcala,TLAX,Hombres,54.5,538229
2409,2005,Tlaxcala,TLAX,Mujeres,54.5,564288
2410,2005,Veracruz,VER,Hombres,54.5,3566885
2411,2005,Veracruz,VER,Mujeres,54.5,3780687
2412,2005,Yucatán,YUC,Hombres,54.5,925597
2413,2005,Yucatán,YUC,Mujeres,54.5,937940
2414,2005,Zacatecas,ZAC,Hombres,54.5,690186
2415,2005,Zacatecas,ZAC,Mujeres,54.5,730136
2416,2006,Aguascalientes,AG,Hombres,54.5,542851
2417,2006,Aguascalientes,AG,Mujeres,54.5,572455
2418,2006,Baja California,BC,Hombres,54.5,1490731
2419,2006,Baja California,BC,Mujeres,54.5,1452919
2420,2006,Baja California Sur,BCS,Hombres,54.5,279956
2421,2006,Baja California Sur,BCS,Mujeres,54.5,265344
2422,2006,Campeche,CAMP,Hombres,54.5,394051
2423,2006,Campeche,CAMP,Mujeres,54.5,397570
2424,2006,Chiapas,CHIA,Hombres,54.5,2237881
2425,2006,Chiapas,CHIA,Mujeres,54.5,2295891
2426,2006,Chihuahua,CH,Hombres,54.5,1669292
2427,2006,Chihuahua,CH,Mujeres,54.5,1674064
2428,2006,Ciudad de México,CDMX,Hombres,54.5,4326439
2429,2006,Ciudad de México,CDMX,Mujeres,54.5,4675302
2430,2006,Coahuila,COH,Hombres,54.5,1301672
2431,2006,Coahuila,COH,Mujeres,54.5,1309708
2432,2006,Colima,COL,Hombres,54.5,295469
2433,2006,Colima,COL,Mujeres,54.5,300010
2434,2006,Durango,DGO,Hombres,54.5,779629
2435,2006,Durango,DGO,Mujeres,54.5,804031
2436,2006,Guanajuato,GJ,Hombres,54.5,2464600
2437,2006,Guanajuato,GJ,Mujeres,54.5,2675375
2438,2006,Guerrero,GUE,Hombres,54.5,1589099
2439,2006,Guerrero,GUE,Mujeres,54.5,1688373
2440,2006,Hidalgo,HDGO,Hombres,54.5,1192891
2441,2006,Hidalgo,HDGO,Mujeres,54.5,1278471
2442,2006,Jalisco,JAL,Hombres,54.5,3441607
2443,2006,Jalisco,JAL,Mujeres,54.5,3600006
2444,2006,Michoacán,MICH,Hombres,54.5,2000632
2445,2006,Michoacán,MICH,Mujeres,54.5,2161793
2446,2006,Morelos,MOR,Hombres,54.5,811919
2447,2006,Morelos,MOR,Mujeres,54.5,868520
2448,2006,México,EDOMX,Hombres,54.5,7162188
2449,2006,México,EDOMX,Mujeres,54.5,7448445
2450,2006,Nayarit,NAY,Hombres,54.5,499039
